Order ID,Order Date,Ship Date,Ship Mode,Customer ID,SubTotal,RegionID
CA-2016-157588,7/14/2016,7/19/2016,Standard Class,AR-10570,36.4,4
CA-2016-157686,10/01/2016,10/02/2016,First Class,BD-11620,194.848,1
CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610,90.882,2
CA-2016-157714,9/26/2016,10/01/2016,Second Class,CS-12175,9.99,4
CA-2016-157742,12/29/2016,12/31/2016,Second Class,KL-16645,27.792,3
CA-2016-157749,06/04/2016,06/09/2016,Second Class,KL-16645,25.92,3
CA-2016-157763,7/18/2016,7/23/2016,Standard Class,KH-16330,140.81,4
CA-2016-157791,12/23/2016,12/28/2016,Second Class,CA-11965,1999.96,4
CA-2016-157868,12/23/2016,12/29/2016,Standard Class,MC-17590,24.85,2
CA-2016-158001,8/23/2016,8/27/2016,Standard Class,JP-15460,21.3,2
CA-2016-158043,1/31/2016,02/04/2016,Second Class,JK-15325,23.36,3
CA-2016-158099,09/03/2016,09/05/2016,First Class,PK-18910,1141.47,2
CA-2016-158155,05/02/2016,05/06/2016,Standard Class,EH-13765,12.56,2
CA-2016-158211,01/04/2016,01/08/2016,Standard Class,BP-11185,4.672,1
CA-2016-158260,11/04/2016,11/08/2016,Standard Class,CC-12475,686.4,2
CA-2016-158302,12/08/2016,12/12/2016,Second Class,JB-16045,10.584,4
CA-2016-158358,03/04/2016,03/08/2016,Standard Class,EM-13810,159.98,1
CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,65.17,1
CA-2016-158547,5/30/2016,06/04/2016,Standard Class,JM-16195,123.92,1
CA-2016-158568,8/29/2016,09/02/2016,Standard Class,RB-19465,64.624,3
CA-2016-158575,11/18/2016,11/24/2016,Standard Class,SB-20290,103.968,3
CA-2016-158610,9/19/2016,9/22/2016,First Class,CK-12595,69.52,2
CA-2016-158617,9/22/2016,9/28/2016,Standard Class,AC-10660,35.88,3
CA-2016-158694,11/10/2016,11/13/2016,Second Class,AI-10855,67.71,2
CA-2016-158778,09/05/2016,09/09/2016,Standard Class,DB-13210,58.248,3
CA-2016-158806,01/07/2016,01/11/2016,Standard Class,NM-18520,23.076,1
CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,157.92,1
CA-2016-158841,02/02/2016,02/04/2016,Second Class,SE-20110,8749.95,2
CA-2016-158869,08/06/2016,08/07/2016,First Class,AH-10690,70.88,2
CA-2016-158925,10/24/2016,10/28/2016,Standard Class,JP-15460,15.552,2
CA-2016-159009,9/23/2016,9/27/2016,Standard Class,DP-13105,13.216,1
CA-2016-159016,03/10/2016,03/11/2016,First Class,KF-16285,14.9,1
CA-2016-159023,11/03/2016,11/05/2016,First Class,NW-18400,4.158,1
CA-2016-159142,04/04/2016,04/05/2016,First Class,ME-17320,149.97,4
CA-2016-159212,11/01/2016,11/05/2016,Standard Class,KM-16375,21.8,4
CA-2016-159345,6/17/2016,6/22/2016,Standard Class,IG-15085,111.96,1
CA-2016-159373,3/13/2016,3/18/2016,Standard Class,LT-17110,70.08,1
CA-2016-159639,11/27/2016,12/02/2016,Standard Class,PC-18745,31.56,1
CA-2016-159653,5/22/2016,5/22/2016,Same Day,JF-15490,14.73,1
CA-2016-159695,04/05/2016,04/10/2016,Second Class,GM-14455,158.368,3
CA-2016-159730,9/17/2016,9/21/2016,Standard Class,SJ-20125,113.888,2
CA-2016-159737,09/03/2016,09/09/2016,Standard Class,CS-11950,8.808,3
CA-2016-159765,05/09/2016,05/12/2016,Second Class,TH-21100,27.86,1
CA-2016-159891,1/31/2016,02/06/2016,Standard Class,BF-11170,1270.99,1
CA-2016-159912,8/29/2016,09/03/2016,Standard Class,GB-14530,241.92,2
CA-2016-159940,07/07/2016,07/11/2016,Second Class,BF-11020,60.288,3
CA-2016-159989,12/09/2016,12/13/2016,Standard Class,EB-13870,40.68,1
CA-2016-160108,12/08/2016,12/12/2016,Standard Class,AG-10900,405.86,1
CA-2016-160129,11/23/2016,11/23/2016,Same Day,LS-17200,15.8,3
CA-2016-160136,11/03/2016,11/09/2016,Standard Class,PJ-18835,9.248,4
CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,125.7,3
CA-2016-160234,6/26/2016,07/03/2016,Standard Class,PF-19225,135.95,1
CA-2016-160241,11/29/2016,12/04/2016,Second Class,DR-12940,242.176,2
CA-2016-160304,01/02/2016,01/07/2016,Standard Class,BM-11575,173.94,2
CA-2016-160479,9/15/2016,9/20/2016,Standard Class,AH-10585,35.4,3
CA-2016-160486,12/30/2016,01/04/2017,Standard Class,EH-14185,72.224,4
CA-2016-160500,05/05/2016,05/08/2016,First Class,DM-13015,6.72,1
CA-2016-160535,11/25/2016,11/30/2016,Standard Class,BP-11050,563.4,2
CA-2016-160598,8/26/2016,8/28/2016,First Class,SV-20815,31.008,3
CA-2016-160717,06/06/2016,06/11/2016,Standard Class,ME-17320,3023.928,4
CA-2016-160745,12/11/2016,12/16/2016,Second Class,AR-10825,14.8,1
CA-2016-160815,09/05/2016,09/06/2016,First Class,TR-21325,278.4,2
CA-2016-160941,7/21/2016,7/26/2016,Standard Class,DK-12835,419.9,1
CA-2016-161025,12/03/2016,12/09/2016,Standard Class,GM-14440,772.68,1
CA-2016-161095,6/28/2016,6/28/2016,Same Day,CS-12250,7.752,4
CA-2016-161158,05/09/2016,5/13/2016,Standard Class,PS-18970,8,3
CA-2016-161207,8/29/2016,09/03/2016,Standard Class,AB-10060,27.93,2
CA-2016-161361,3/26/2016,3/28/2016,Second Class,MV-17485,17.64,4
CA-2016-161389,12/05/2016,12/10/2016,Standard Class,IM-15070,407.976,1
CA-2016-161473,04/01/2016,04/05/2016,Standard Class,TB-21175,20.7,3
CA-2016-161543,05/10/2016,5/16/2016,Standard Class,RD-19720,11.96,4
CA-2016-161662,02/07/2016,02/09/2016,First Class,BE-11410,30.352,2
CA-2016-161669,11/07/2016,11/09/2016,First Class,EM-14095,37.44,1
CA-2016-161676,7/18/2016,7/23/2016,Standard Class,JP-15460,33.8,2
CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,242.136,3
CA-2016-161781,9/29/2016,9/30/2016,First Class,CC-12100,40.88,3
CA-2016-161816,4/28/2016,05/01/2016,First Class,NB-18655,369.576,3
CA-2016-161907,04/05/2016,04/09/2016,Standard Class,JH-16180,118.782,1
CA-2016-161928,6/27/2016,6/29/2016,Second Class,AC-10660,201.584,3
CA-2016-162082,3/14/2016,3/17/2016,First Class,JS-15880,241.332,1
CA-2016-162110,7/18/2016,7/22/2016,Standard Class,NP-18670,55.992,3
CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,251.52,1
CA-2016-162159,9/16/2016,9/18/2016,First Class,CR-12625,121.78,2
CA-2016-162187,12/11/2016,12/11/2016,Same Day,NS-18640,64.96,3
CA-2016-162222,04/03/2016,04/03/2016,Same Day,SR-20740,10.272,2
CA-2016-162236,11/04/2016,11/06/2016,Second Class,ER-13855,45.248,3
CA-2016-162313,11/27/2016,11/30/2016,First Class,VB-21745,167.292,4
CA-2016-162348,11/10/2016,11/15/2016,Standard Class,BF-11170,9.98,1
CA-2016-162355,6/30/2016,07/02/2016,Second Class,PF-19165,35.97,3
CA-2016-162383,09/05/2016,09/11/2016,Standard Class,MD-17350,8.952,4
CA-2016-162390,12/06/2016,12/12/2016,Standard Class,DP-13105,968.744,1
CA-2016-162404,7/23/2016,7/27/2016,Standard Class,NF-18475,11.416,3
CA-2016-162614,10/07/2016,10/13/2016,Standard Class,TB-21250,27.264,2
CA-2016-162726,12/27/2016,01/02/2017,Standard Class,MT-17815,10.368,1
CA-2016-162733,05/11/2016,05/12/2016,First Class,TT-21070,5.98,1
CA-2016-162747,3/20/2016,3/25/2016,Second Class,AH-10030,86.45,2
CA-2016-162901,3/28/2016,3/31/2016,First Class,AS-10045,31.4,4
CA-2016-162943,7/24/2016,7/26/2016,Second Class,DB-12970,253.764,1
CA-2016-163048,02/08/2016,2/15/2016,Standard Class,MH-17440,241.5,2
CA-2016-163153,3/21/2016,3/25/2016,Standard Class,DM-12955,99.372,3
CA-2016-163167,11/28/2016,12/01/2016,Second Class,RF-19345,182.67,2
CA-2016-163174,8/26/2016,8/30/2016,Standard Class,XP-21865,186.54,1
CA-2016-163202,9/27/2016,10/02/2016,Standard Class,BM-11650,2.907,2
CA-2016-163216,10/07/2016,10/10/2016,First Class,AW-10930,4.928,3
CA-2016-163328,11/04/2016,11/06/2016,Second Class,TP-21565,17.584,1
CA-2016-163384,11/10/2016,11/12/2016,First Class,CC-12430,13.216,3
CA-2016-163398,05/03/2016,05/08/2016,Standard Class,CB-12415,2.182,2
CA-2016-163573,11/24/2016,11/27/2016,First Class,AC-10450,1219.96,3
CA-2016-163594,04/12/2016,4/14/2016,First Class,JF-15295,19.44,1
CA-2016-163636,12/05/2016,12/09/2016,Second Class,MP-18175,3.536,1
CA-2016-163755,11/04/2016,11/08/2016,Second Class,AS-10285,209.88,1
CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,185.58,3
CA-2016-163804,12/02/2016,12/08/2016,Standard Class,DB-13270,2079.4,1
CA-2016-163937,01/10/2016,1/13/2016,Second Class,JB-16000,24.85,3
CA-2016-163951,12/30/2016,01/02/2017,First Class,CJ-11875,16.52,2
CA-2016-163972,10/17/2016,10/21/2016,Standard Class,MG-17890,120.666,2
CA-2016-163986,09/03/2016,09/10/2016,Standard Class,JJ-15445,54.5,1
CA-2016-164035,06/12/2016,6/17/2016,Standard Class,CR-12730,23.12,2
CA-2016-164091,9/17/2016,9/22/2016,Standard Class,LA-16780,437.85,3
CA-2016-164154,09/11/2016,9/17/2016,Standard Class,NZ-18565,22.428,2
CA-2016-164350,09/10/2016,09/12/2016,Second Class,CG-12040,67.56,2
CA-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,203.976,3
CA-2016-164483,1/30/2016,02/03/2016,Standard Class,JF-15490,17.456,1
CA-2016-164490,09/05/2016,09/10/2016,Second Class,SU-20665,9.248,4
CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,14.352,2
CA-2016-164574,7/29/2016,08/03/2016,Standard Class,RH-19555,704.76,4
CA-2016-164637,03/04/2016,03/08/2016,Standard Class,RD-19480,128.4,1
CA-2016-164672,05/08/2016,5/13/2016,Second Class,GB-14530,211.96,2
CA-2016-164735,4/14/2016,4/19/2016,Second Class,TB-21400,81.2,1
CA-2016-164770,12/02/2016,12/04/2016,Second Class,MY-18295,781.864,3
CA-2016-164784,05/01/2016,05/04/2016,First Class,HF-14995,3.984,3
CA-2016-164889,06/03/2016,06/06/2016,Second Class,CP-12340,71.088,2
CA-2016-164896,11/07/2016,11/12/2016,Standard Class,PS-19045,12.9,4
CA-2016-164924,07/10/2016,07/10/2016,Same Day,EA-14035,341.991,4
CA-2016-164938,02/11/2016,2/13/2016,First Class,PB-19210,69.93,3
CA-2016-165015,2/25/2016,2/27/2016,Second Class,BD-11725,46.72,4
CA-2016-165148,10/22/2016,10/24/2016,First Class,PM-19135,31.4,3
CA-2016-165169,06/05/2016,06/11/2016,Standard Class,JL-15235,360.38,3
CA-2016-165218,03/05/2016,03/11/2016,Standard Class,RW-19630,149.352,3
CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,35.216,3
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,209.6,2
CA-2016-165470,11/25/2016,11/30/2016,Standard Class,HJ-14875,5.08,4
CA-2016-165484,10/23/2016,10/29/2016,Standard Class,HK-14890,16.156,4
CA-2016-165561,11/24/2016,11/28/2016,Standard Class,CR-12580,25.35,3
CA-2016-165673,5/15/2016,5/19/2016,Second Class,MN-17935,15.232,3
CA-2016-165820,9/26/2016,9/30/2016,Standard Class,DW-13585,12.96,2
CA-2016-165827,11/04/2016,11/09/2016,Standard Class,MF-17665,50.496,2
CA-2016-165848,06/04/2016,06/04/2016,Same Day,EN-13780,14.94,2
CA-2016-165918,09/10/2016,9/14/2016,Standard Class,BD-11770,7.38,3
CA-2016-165995,8/30/2016,09/06/2016,Standard Class,BG-11740,47.04,2
CA-2016-166163,8/15/2016,8/20/2016,Second Class,CY-12745,71.976,1
CA-2016-166226,11/18/2016,11/22/2016,Standard Class,TC-21535,61.192,4
CA-2016-166240,6/24/2016,6/28/2016,Standard Class,DH-13075,8.712,4
CA-2016-166275,10/24/2016,10/24/2016,Same Day,SS-20590,199.99,1
CA-2016-166282,4/16/2016,4/22/2016,Standard Class,PK-19075,35.168,3
CA-2016-166373,10/21/2016,10/25/2016,Standard Class,JF-15565,106.08,3
CA-2016-166380,5/30/2016,06/03/2016,Standard Class,EB-13750,26.55,1
CA-2016-166429,09/02/2016,09/08/2016,Standard Class,TG-21310,999.98,1
CA-2016-166443,11/04/2016,11/05/2016,First Class,LH-17020,38.29,2
CA-2016-166485,2/20/2016,2/27/2016,Standard Class,AH-10210,16.496,1
CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,13.98,3
CA-2016-166625,4/14/2016,4/17/2016,First Class,JM-15580,25.06,4
CA-2016-166653,9/22/2016,9/24/2016,Second Class,NP-18685,63.968,2
CA-2016-166674,04/01/2016,04/03/2016,Second Class,RB-19360,59.52,2
CA-2016-166772,9/20/2016,9/24/2016,Standard Class,HJ-14875,163.88,4
CA-2016-166912,1/15/2016,1/17/2016,First Class,BE-11335,81.98,3
CA-2016-167115,04/04/2016,04/09/2016,Standard Class,EH-14185,588.784,4
CA-2016-167241,8/15/2016,8/22/2016,Standard Class,BD-11320,312.03,1
CA-2016-167290,10/30/2016,11/04/2016,Standard Class,JF-15295,11.68,1
CA-2016-167416,05/12/2016,5/17/2016,Standard Class,JM-15580,54.9,4
CA-2016-167507,12/22/2016,12/28/2016,Standard Class,SA-20830,31.32,3
CA-2016-167556,3/29/2016,04/02/2016,Standard Class,JM-15250,13.48,4
CA-2016-167584,08/12/2016,08/12/2016,Same Day,LC-16870,6.48,1
CA-2016-167605,4/28/2016,4/30/2016,Second Class,RB-19570,30.344,3
CA-2016-167682,04/03/2016,04/09/2016,Standard Class,ZD-21925,71.12,1
CA-2016-167759,03/03/2016,03/08/2016,Second Class,CC-12670,134.85,2
CA-2016-167983,8/21/2016,8/24/2016,Second Class,RP-19270,33.44,1
CA-2016-168032,1/30/2016,02/03/2016,Standard Class,DF-13135,1439.968,1
CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,43.12,2
CA-2016-168081,4/24/2016,4/27/2016,Second Class,CA-12055,258.696,3
CA-2016-168354,9/19/2016,9/21/2016,First Class,RH-19510,1606.23,2
CA-2016-168361,6/21/2016,6/25/2016,Standard Class,KB-16600,0.836,3
CA-2016-168536,12/20/2016,12/24/2016,Standard Class,SC-20800,66.3,3
CA-2016-168543,07/03/2016,07/07/2016,Standard Class,DK-13225,706.86,2
CA-2016-168557,9/19/2016,9/23/2016,Standard Class,FH-14275,8.928,3
CA-2016-168753,5/29/2016,06/01/2016,Second Class,RL-19615,979.95,4
CA-2016-168774,09/04/2016,09/09/2016,Standard Class,RP-19855,535.41,3
CA-2016-168830,11/07/2016,11/13/2016,Standard Class,ML-17395,479.97,1
CA-2016-168844,5/31/2016,06/06/2016,Standard Class,NM-18520,7.152,1
CA-2016-168893,11/03/2016,11/08/2016,Second Class,AP-10915,20,4
CA-2016-168921,10/20/2016,10/22/2016,First Class,AG-10495,19.296,2
CA-2016-168956,2/16/2016,2/20/2016,Standard Class,EA-14035,92.064,4
CA-2016-169026,08/08/2016,8/13/2016,Standard Class,CM-12655,23.34,1
CA-2016-169103,03/08/2016,3/13/2016,Standard Class,ZC-21910,1363.96,1
CA-2016-169166,05/09/2016,5/14/2016,Standard Class,SS-20590,93.98,1
CA-2016-169194,6/20/2016,6/25/2016,Standard Class,LH-16900,45,2
CA-2016-169215,7/14/2016,7/18/2016,Second Class,RE-19450,29.61,3
CA-2016-169334,10/21/2016,10/24/2016,Second Class,GW-14605,111.672,1
CA-2016-169663,03/10/2016,3/13/2016,First Class,RH-19510,26.85,2
CA-2016-169670,12/25/2016,12/31/2016,Standard Class,JE-15715,2563.056,1
CA-2016-169824,12/12/2016,12/17/2016,Standard Class,NS-18640,60.35,3
CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,1568.61,3
CA-2016-169887,10/22/2016,10/22/2016,Same Day,MS-17530,6.68,1
CA-2016-169922,06/11/2016,6/17/2016,Standard Class,MZ-17515,1.344,1
CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,242.9,1
CA-2016-169957,9/26/2016,9/30/2016,Standard Class,SN-20710,236.88,3
CA-2016-169971,09/04/2016,09/09/2016,Standard Class,IL-15100,3.912,1
CA-2017-100013,11/06/2017,11/11/2017,Standard Class,ZC-21910,15.28,1
CA-2017-100055,5/28/2017,06/01/2017,Standard Class,MD-17860,27.46,3
CA-2017-100097,11/26/2017,11/29/2017,Second Class,MN-17935,979.95,3
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,272.646,2
CA-2017-100160,09/07/2017,09/11/2017,Standard Class,CB-12025,29.24,2
CA-2017-100202,12/31/2016,01/05/2017,Standard Class,BD-11620,302.376,1
CA-2017-100223,07/05/2017,07/10/2017,Standard Class,LS-16945,332.028,2
CA-2017-100230,12/11/2017,12/15/2017,Standard Class,AA-10375,14.952,1
CA-2017-100237,10/15/2017,10/19/2017,Standard Class,SV-20815,11.68,3
CA-2017-100314,9/29/2017,10/05/2017,Standard Class,AS-10630,7.968,3
CA-2017-100335,09/07/2017,9/13/2017,Standard Class,NF-18595,73.008,2
CA-2017-100356,10/21/2017,10/25/2017,Standard Class,SP-20920,23.992,1
CA-2017-100384,6/24/2017,07/01/2017,Standard Class,NH-18610,385.6,3
CA-2017-100412,12/22/2017,12/26/2017,Standard Class,SR-20425,141.96,1
CA-2017-100426,06/04/2017,06/08/2017,Standard Class,DC-12850,12.48,4
CA-2017-100433,08/11/2017,8/16/2017,Standard Class,SJ-20125,25.92,2
CA-2017-100524,3/31/2017,04/02/2017,Second Class,CM-12115,29.78,2
CA-2017-100580,8/13/2017,8/20/2017,Standard Class,MK-17905,36.024,2
CA-2017-100601,11/16/2017,11/20/2017,Standard Class,JK-15370,48.86,1
CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,317.058,3
CA-2017-100622,11/03/2017,11/07/2017,Standard Class,DK-13090,959.984,1
CA-2017-100636,6/26/2017,6/30/2017,Standard Class,DO-13435,272.94,4
CA-2017-100650,6/29/2017,07/03/2017,Second Class,DK-13225,1295.78,2
CA-2017-100748,5/13/2017,5/20/2017,Standard Class,RB-19795,58.48,4
CA-2017-100783,09/04/2017,09/08/2017,Second Class,JK-16120,30.384,3
CA-2017-100811,11/21/2017,11/24/2017,First Class,CC-12475,8.448,2
CA-2017-100825,09/09/2017,9/14/2017,Standard Class,KD-16495,99.87,2
CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,268.24,2
CA-2017-100951,06/09/2017,06/10/2017,First Class,NC-18625,720.76,1
CA-2017-101014,8/29/2017,09/04/2017,Standard Class,RW-19540,148.02,1
CA-2017-101042,11/19/2017,11/23/2017,Standard Class,AB-10105,821.88,1
CA-2017-101049,6/21/2017,6/25/2017,Second Class,AS-10240,17.92,4
CA-2017-101077,3/25/2017,3/30/2017,Second Class,DB-13660,6.848,2
CA-2017-101182,09/04/2017,09/05/2017,First Class,KB-16405,12.96,1
CA-2017-101210,8/25/2017,8/28/2017,Second Class,DW-13540,9.728,1
CA-2017-101245,11/27/2017,12/03/2017,Standard Class,LW-16990,244.55,1
CA-2017-101273,8/27/2017,8/30/2017,Second Class,ST-20530,14.336,2
CA-2017-101308,10/02/2017,10/07/2017,Standard Class,FG-14260,8.94,1
CA-2017-101322,12/28/2017,12/31/2017,First Class,JG-15310,340.704,2
CA-2017-101434,6/20/2017,6/27/2017,Standard Class,TR-21325,239.97,2
CA-2017-101483,7/29/2017,08/01/2017,Second Class,AG-10675,34.848,3
CA-2017-101574,9/28/2017,10/04/2017,Standard Class,BD-11725,9.24,4
CA-2017-101581,10/22/2017,10/27/2017,Standard Class,DW-13195,177.225,3
CA-2017-101637,3/24/2017,3/25/2017,Same Day,AC-10615,12.768,2
CA-2017-101665,11/25/2017,12/01/2017,Standard Class,TZ-21580,5.16,1
CA-2017-101700,4/23/2017,4/26/2017,First Class,SO-20335,18.688,4
CA-2017-101728,8/19/2017,8/23/2017,Standard Class,SC-20575,2.296,3
CA-2017-101749,10/03/2017,10/08/2017,Standard Class,AS-10045,171.288,4
CA-2017-101798,12/11/2017,12/15/2017,Standard Class,MV-18190,23.36,2
CA-2017-101805,12/01/2017,12/06/2017,Standard Class,SH-19975,15.92,1
CA-2017-101945,11/24/2017,11/28/2017,Standard Class,GT-14710,10.824,3
CA-2017-101959,2/28/2017,03/06/2017,Standard Class,DB-13660,9.84,2
CA-2017-102099,12/18/2017,12/19/2017,First Class,EP-13915,6.63,3
CA-2017-102155,7/13/2017,7/17/2017,Standard Class,RR-19525,360.38,2
CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150,279.9,3
CA-2017-102204,05/01/2017,05/06/2017,Standard Class,CJ-12010,3.328,1
CA-2017-102218,09/02/2017,09/04/2017,Second Class,LW-17215,11.696,1
CA-2017-102267,11/30/2017,12/04/2017,Standard Class,SC-20800,2.368,3
CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,199.95,1
CA-2017-102337,6/13/2017,6/16/2017,First Class,SD-20485,164.736,2
CA-2017-102379,12/02/2017,12/06/2017,Standard Class,BB-11545,39.992,3
CA-2017-102407,12/09/2017,12/13/2017,Second Class,AT-10435,11.16,1
CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,29.592,1
CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,46.94,2
CA-2017-102554,06/11/2017,6/15/2017,Standard Class,KN-16705,3.76,1
CA-2017-102610,11/04/2017,11/08/2017,Standard Class,CA-12265,95.976,3
CA-2017-102659,12/09/2017,12/15/2017,Standard Class,LW-17215,54.9,1
CA-2017-102729,10/26/2017,10/31/2017,Standard Class,BF-11215,55.616,1
CA-2017-102736,09/05/2017,09/09/2017,Standard Class,LP-17095,89.568,4
CA-2017-102750,09/04/2017,09/08/2017,Second Class,GM-14695,1322.352,1
CA-2017-102771,3/31/2017,04/05/2017,Standard Class,DO-13435,84.95,4
CA-2017-102820,05/07/2017,05/11/2017,Standard Class,CS-11950,419.944,3
CA-2017-102834,03/09/2017,3/13/2017,Standard Class,LW-16990,199.98,1
CA-2017-102925,11/05/2017,11/10/2017,Second Class,CD-12280,164.688,1
CA-2017-102946,6/30/2017,07/05/2017,Standard Class,VP-21730,75.792,1
CA-2017-102967,9/22/2017,9/26/2017,Standard Class,MG-17890,67.4,2
CA-2017-102974,9/19/2017,9/24/2017,Standard Class,DP-13105,149.95,1
CA-2017-103009,11/03/2017,11/05/2017,Second Class,PJ-18835,26.4,4
CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,4.768,3
CA-2017-103156,11/23/2017,11/24/2017,First Class,TD-20995,24.048,2
CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,11.07,1
CA-2017-103352,11/27/2017,11/30/2017,Second Class,RP-19390,6.99,2
CA-2017-103380,11/21/2017,11/25/2017,Standard Class,BF-11005,56.56,1
CA-2017-103415,12/03/2017,12/08/2017,Standard Class,MV-17485,13.592,4
CA-2017-103443,12/17/2017,12/23/2017,Standard Class,AT-10735,166.72,1
CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,2.864,1
CA-2017-103499,11/20/2017,11/24/2017,Standard Class,ES-14020,209.568,1
CA-2017-103506,7/23/2017,7/27/2017,Standard Class,LR-17035,41.4,2
CA-2017-103520,9/23/2017,9/25/2017,First Class,MH-17785,9.248,2
CA-2017-103611,09/12/2017,9/15/2017,First Class,JM-15535,8.36,2
CA-2017-103765,11/24/2017,11/30/2017,Standard Class,JG-15310,13.762,2
CA-2017-103877,09/07/2017,9/14/2017,Standard Class,RD-19660,1577.94,3
CA-2017-103968,12/01/2017,12/07/2017,Standard Class,ML-17755,629.64,4
CA-2017-104003,10/07/2017,10/13/2017,Standard Class,DC-13285,307.666,3
CA-2017-104010,4/23/2017,4/25/2017,First Class,TD-20995,54.9,2
CA-2017-104024,8/29/2017,09/03/2017,Second Class,MD-17860,9.408,3
CA-2017-104066,12/05/2017,12/10/2017,Standard Class,QJ-19255,205.03,3
CA-2017-104080,03/08/2017,3/15/2017,Standard Class,AH-10210,171.2,1
CA-2017-104108,12/02/2017,12/09/2017,Standard Class,RP-19855,12.16,3
CA-2017-104136,11/01/2017,11/04/2017,Second Class,SF-20065,189.7,2
CA-2017-104220,1/30/2017,02/05/2017,Standard Class,BV-11245,18.28,3
CA-2017-104318,5/13/2017,5/18/2017,Standard Class,FH-14275,20.768,3
CA-2017-104381,12/16/2017,12/23/2017,Standard Class,RD-19810,33.376,1
CA-2017-104388,07/05/2017,07/07/2017,First Class,DK-12835,79.96,1
CA-2017-104577,05/12/2017,5/17/2017,Standard Class,CK-12205,87.6,2
CA-2017-104619,1/24/2017,1/29/2017,Standard Class,KD-16495,25.86,2
CA-2017-104640,11/10/2017,11/16/2017,Standard Class,FH-14275,931.176,3
CA-2017-104647,2/23/2017,03/01/2017,Standard Class,CK-12595,37.44,2
CA-2017-104731,7/21/2017,7/27/2017,Standard Class,AM-10705,101.94,4
CA-2017-104745,5/29/2017,06/04/2017,Standard Class,GT-14755,25.92,3
CA-2017-104801,2/13/2017,2/19/2017,Standard Class,FH-14350,6.63,1
CA-2017-104822,10/20/2017,10/20/2017,Same Day,RB-19465,24.55,3
CA-2017-104850,6/13/2017,6/19/2017,Standard Class,TW-21025,291.136,1
CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,81.36,1
CA-2017-104885,03/02/2017,03/08/2017,Standard Class,DB-13555,59.52,4
